geo_id,county_name,tot_households21,tot_households_with_internet_access21,fips_cd,pct_internet_access21
0500000US17175,"Stark County, Illinois",2326,1925,17175,82.76010318
0500000US17177,"Stephenson County, Illinois",19337,16399,17177,84.80632983
0500000US17179,"Tazewell County, Illinois",53676,46959,17179,87.48602727
0500000US17181,"Union County, Illinois",6763,4739,17181,70.07245305
0500000US17183,"Vermilion County, Illinois",29904,24918,17183,83.32664526
0500000US17185,"Wabash County, Illinois",4778,3880,17185,81.20552532
0500000US17187,"Warren County, Illinois",6836,5765,17187,84.33294324
0500000US17189,"Washington County, Illinois",5747,4927,17189,85.7316861
0500000US17191,"Wayne County, Illinois",6848,5265,17191,76.88376168
0500000US17193,"White County, Illinois",5676,4354,17193,76.70894996
0500000US17195,"Whiteside County, Illinois",23164,19371,17195,83.62545329
0500000US17197,"Will County, Illinois",239064,220965,17197,92.42922397
0500000US17199,"Williamson County, Illinois",28521,24005,17199,84.16605308
0500000US17201,"Winnebago County, Illinois",115214,99822,17201,86.64051244
0500000US17203,"Woodford County, Illinois",14725,12916,17203,87.7147708
0500000US18001,"Adams County, Indiana",12349,9375,18001,75.91707831
0500000US18003,"Allen County, Indiana",151877,136097,18003,89.61001337
0500000US18005,"Bartholomew County, Indiana",32773,29502,18005,90.01922314
0500000US18007,"Benton County, Indiana",3423,2931,18007,85.6266433
0500000US18009,"Blackford County, Indiana",4980,4193,18009,84.19678715
0500000US18011,"Boone County, Indiana",26959,25071,18011,92.99677288
0500000US18013,"Brown County, Indiana",6580,5743,18013,87.27963526
0500000US18015,"Carroll County, Indiana",7967,6405,18015,80.39412577
0500000US18017,"Cass County, Indiana",14970,12160,18017,81.22912492
0500000US18019,"Clark County, Indiana",47844,40960,18019,85.61157094
0500000US18021,"Clay County, Indiana",10422,8975,18021,86.11590865
0500000US18023,"Clinton County, Indiana",12382,10205,18023,82.41802617
0500000US18025,"Crawford County, Indiana",4336,2895,18025,66.76660517
0500000US18027,"Daviess County, Indiana",11606,9266,18027,79.83801482
0500000US18029,"Dearborn County, Indiana",19915,17802,18029,89.38990711
0500000US18031,"Decatur County, Indiana",10301,8897,18031,86.37025532
0500000US18033,"DeKalb County, Indiana",16983,14097,18033,83.00653595
0500000US18035,"Delaware County, Indiana",46159,39760,18035,86.13704803
0500000US18037,"Dubois County, Indiana",17437,14804,18037,84.89992545
0500000US18039,"Elkhart County, Indiana",71751,62621,18039,87.27543867
0500000US18041,"Fayette County, Indiana",9672,7971,18041,82.41315136
0500000US18043,"Floyd County, Indiana",30911,26350,18043,85.24473488
0500000US18045,"Fountain County, Indiana",6820,5860,18045,85.92375367
0500000US18047,"Franklin County, Indiana",8976,7357,18047,81.96301248
0500000US18049,"Fulton County, Indiana",7794,6676,18049,85.65563254
0500000US18051,"Gibson County, Indiana",12978,11145,18051,85.87609801
0500000US18053,"Grant County, Indiana",26550,22399,18053,84.3653484
0500000US18055,"Greene County, Indiana",12643,9984,18055,78.96859922
0500000US18057,"Hamilton County, Indiana",129749,124203,18057,95.72559326
0500000US18059,"Hancock County, Indiana",31424,28745,18059,91.47466904
0500000US18061,"Harrison County, Indiana",14743,11793,18061,79.99050397
0500000US18063,"Hendricks County, Indiana",64403,59852,18063,92.933559
0500000US18065,"Henry County, Indiana",18549,15750,18065,84.91023775
0500000US18067,"Howard County, Indiana",34957,30283,18067,86.62928741
0500000US18069,"Huntington County, Indiana",15165,12608,18069,83.13880646
0500000US18071,"Jackson County, Indiana",17574,14170,18071,80.63047684
0500000US18073,"Jasper County, Indiana",12554,11184,18073,89.08714354
0500000US18075,"Jay County, Indiana",8091,6449,18075,79.705846
0500000US18077,"Jefferson County, Indiana",12890,10370,18077,80.44996121
0500000US18079,"Jennings County, Indiana",10461,8862,18079,84.71465443
0500000US18081,"Johnson County, Indiana",60274,54677,18081,90.7140724
0500000US18083,"Knox County, Indiana",14943,12712,18083,85.06993241
0500000US18085,"Kosciusko County, Indiana",31325,26743,18085,85.37270551
0500000US18087,"LaGrange County, Indiana",12641,8368,18087,66.19729452
0500000US18089,"Lake County, Indiana",191872,166210,18089,86.62545864
0500000US18091,"LaPorte County, Indiana",43235,37613,18091,86.99664624
0500000US18093,"Lawrence County, Indiana",18873,15686,18093,83.11344248
0500000US18095,"Madison County, Indiana",51788,44614,18095,86.14737005
0500000US18097,"Marion County, Indiana",392837,342725,18097,87.24356412
0500000US18099,"Marshall County, Indiana",16915,13389,18099,79.15459651
0500000US18101,"Martin County, Indiana",3963,3231,18101,81.52914459
0500000US18103,"Miami County, Indiana",13069,10870,18103,83.17392302
0500000US18105,"Monroe County, Indiana",57466,51355,18105,89.36588592
0500000US18107,"Montgomery County, Indiana",15404,13496,18107,87.61360686
0500000US18109,"Morgan County, Indiana",27138,23905,18109,88.08681554
0500000US18111,"Newton County, Indiana",5469,4859,18111,88.84622417
0500000US18113,"Noble County, Indiana",17688,14722,18113,83.23156943
0500000US18115,"Ohio County, Indiana",2552,2136,18115,83.69905956
0500000US18117,"Orange County, Indiana",7951,6694,18117,84.19066784
0500000US18119,"Owen County, Indiana",8466,6704,18119,79.18733759
0500000US18121,"Parke County, Indiana",5725,4363,18121,76.20960699
0500000US18123,"Perry County, Indiana",7586,6224,18123,82.04587398
0500000US18125,"Pike County, Indiana",5031,3857,18125,76.66467899
0500000US18127,"Porter County, Indiana",67945,61100,18127,89.92567518
0500000US18129,"Posey County, Indiana",10179,9017,18129,88.58434031
0500000US18131,"Pulaski County, Indiana",4795,4090,18131,85.29718457
0500000US18133,"Putnam County, Indiana",13808,11786,18133,85.35631518
0500000US18135,"Randolph County, Indiana",10191,8334,18135,81.77803945
0500000US18137,"Ripley County, Indiana",11114,9249,18137,83.21936297
0500000US18139,"Rush County, Indiana",6719,5429,18139,80.80071439
0500000US18141,"St. Joseph County, Indiana",107466,92169,18141,85.76573056
0500000US18143,"Scott County, Indiana",9693,7894,18143,81.44021459
0500000US18145,"Shelby County, Indiana",18034,15436,18145,85.59387823
0500000US18147,"Spencer County, Indiana",7858,6173,18147,78.5568847
0500000US18149,"Starke County, Indiana",8647,7074,18149,81.80871979
0500000US18151,"Steuben County, Indiana",13794,11572,18151,83.89154705
0500000US18153,"Sullivan County, Indiana",7709,6087,18153,78.95965754
0500000US18155,"Switzerland County, Indiana",3783,2847,18155,75.25773196
0500000US18157,"Tippecanoe County, Indiana",73327,64715,18157,88.25534933
0500000US18159,"Tipton County, Indiana",6170,5405,18159,87.6012966
0500000US18161,"Union County, Indiana",2912,2464,18161,84.61538462
0500000US18163,"Vanderburgh County, Indiana",76857,67733,18163,88.12860247
0500000US18165,"Vermillion County, Indiana",6506,5621,18165,86.39717184
0500000US18167,"Vigo County, Indiana",42756,36926,18167,86.36448686
0500000US18169,"Wabash County, Indiana",12471,10617,18169,85.13350974
0500000US18171,"Warren County, Indiana",3312,2900,18171,87.56038647
0500000US18173,"Warrick County, Indiana",24540,22189,18173,90.4197229
0500000US18175,"Washington County, Indiana",10882,8590,18175,78.93769528
0500000US18177,"Wayne County, Indiana",27159,23091,18177,85.02153982
0500000US18179,"Wells County, Indiana",11155,9235,18179,82.78798745
0500000US18181,"White County, Indiana",9859,8651,18181,87.74723603
0500000US18183,"Whitley County, Indiana",13826,12254,18183,88.63011717
0500000US19001,"Adair County, Iowa",3224,2567,19001,79.62158809
0500000US19003,"Adams County, Iowa",1523,1280,19003,84.04464872
0500000US19005,"Allamakee County, Iowa",5970,4972,19005,83.28308208
0500000US19007,"Appanoose County, Iowa",5028,4120,19007,81.94112967
0500000US19009,"Audubon County, Iowa",2535,2088,19009,82.36686391
0500000US19011,"Benton County, Iowa",10114,8863,19011,87.63100653
0500000US19013,"Black Hawk County, Iowa",53691,46678,19013,86.93822056
0500000US19015,"Boone County, Iowa",10893,9511,19015,87.31295327
0500000US19017,"Bremer County, Iowa",9684,8777,19017,90.63403552
0500000US19019,"Buchanan County, Iowa",8020,6861,19019,85.54862843
0500000US19021,"Buena Vista County, Iowa",7538,6711,19021,89.02892014
0500000US19023,"Butler County, Iowa",5839,4876,19023,83.50744991
0500000US19025,"Calhoun County, Iowa",3852,3376,19025,87.64278297
0500000US19027,"Carroll County, Iowa",8696,7419,19027,85.3150874
0500000US19029,"Cass County, Iowa",5771,4754,19029,82.37740426
0500000US19031,"Cedar County, Iowa",7508,6355,19031,84.64304742
0500000US19033,"Cerro Gordo County, Iowa",19450,16841,19033,86.58611825
0500000US19035,"Cherokee County, Iowa",5143,4289,19035,83.3949057
0500000US19037,"Chickasaw County, Iowa",4920,4144,19037,84.22764228
0500000US19039,"Clarke County, Iowa",3879,3228,19039,83.21732405
0500000US19041,"Clay County, Iowa",7225,6248,19041,86.47750865
0500000US19043,"Clayton County, Iowa",7286,5964,19043,81.85561351
0500000US19045,"Clinton County, Iowa",19174,16106,19045,83.99916554
0500000US19047,"Crawford County, Iowa",6214,5335,19047,85.85452205
0500000US19049,"Dallas County, Iowa",39386,35819,19049,90.94348246
0500000US19051,"Davis County, Iowa",3172,2170,19051,68.4110971
0500000US19053,"Decatur County, Iowa",3058,2506,19053,81.94898627
0500000US19055,"Delaware County, Iowa",7068,6020,19055,85.17260894
0500000US19057,"Des Moines County, Iowa",17251,14487,19057,83.97774042
0500000US19059,"Dickinson County, Iowa",8279,7249,19059,87.55888392
0500000US19061,"Dubuque County, Iowa",39985,35390,19061,88.50819057
0500000US19063,"Emmet County, Iowa",3881,3309,19063,85.26153053
0500000US19065,"Fayette County, Iowa",8228,6854,19065,83.30092368
0500000US19067,"Floyd County, Iowa",6600,5425,19067,82.1969697
0500000US19069,"Franklin County, Iowa",4102,3352,19069,81.71623598
0500000US19071,"Fremont County, Iowa",2736,2279,19071,83.29678363
0500000US19073,"Greene County, Iowa",3837,3309,19073,86.23924941
0500000US19075,"Grundy County, Iowa",5062,4373,19075,86.38877914
0500000US19077,"Guthrie County, Iowa",4518,3866,19077,85.56883577
0500000US19079,"Hamilton County, Iowa",6203,5168,19079,83.31452523
0500000US19081,"Hancock County, Iowa",4582,3919,19081,85.5303361
0500000US19083,"Hardin County, Iowa",7029,5700,19083,81.0926163
0500000US19085,"Harrison County, Iowa",5963,4977,19085,83.46469898
0500000US19087,"Henry County, Iowa",7642,6419,19087,83.99633604
0500000US19089,"Howard County, Iowa",3636,3019,19089,83.03080308
0500000US19091,"Humboldt County, Iowa",4213,3494,19091,82.93377641
0500000US19093,"Ida County, Iowa",3016,2575,19093,85.37798408
0500000US19095,"Iowa County, Iowa",6798,5930,19095,87.23153869
0500000US19097,"Jackson County, Iowa",8109,6776,19097,83.5614749
0500000US19099,"Jasper County, Iowa",14630,12804,19099,87.51879699
0500000US19101,"Jefferson County, Iowa",6826,5801,19101,84.98388515
0500000US19103,"Johnson County, Iowa",61414,55062,19103,89.65708145
0500000US19105,"Jones County, Iowa",8062,6919,19105,85.82237658
0500000US19107,"Keokuk County, Iowa",4085,3364,19107,82.3500612
0500000US19109,"Kossuth County, Iowa",6421,5330,19109,83.00887712
0500000US19111,"Lee County, Iowa",14246,11918,19111,83.65857083
0500000US19113,"Linn County, Iowa",94291,85657,19113,90.84324061
0500000US19115,"Louisa County, Iowa",4112,3525,19115,85.72470817
0500000US19117,"Lucas County, Iowa",3621,2833,19117,78.23805579
0500000US19119,"Lyon County, Iowa",4412,3893,19119,88.23662738
0500000US19121,"Madison County, Iowa",6475,5543,19121,85.60617761
0500000US19123,"Mahaska County, Iowa",8873,7604,19123,85.69818551
0500000US19125,"Marion County, Iowa",13310,11356,19125,85.31930879
0500000US19127,"Marshall County, Iowa",15288,12856,19127,84.09209838
0500000US19129,"Mills County, Iowa",5261,4670,19129,88.76639422
0500000US19131,"Mitchell County, Iowa",4505,3941,19131,87.48057714
0500000US19133,"Monona County, Iowa",3852,3178,19133,82.50259605
0500000US19135,"Monroe County, Iowa",3032,2456,19135,81.00263852
0500000US19137,"Montgomery County, Iowa",4493,3627,19137,80.72557311
0500000US19139,"Muscatine County, Iowa",17075,15014,19139,87.92972182
0500000US19141,"O'Brien County, Iowa",5700,5127,19141,89.94736842
0500000US19143,"Osceola County, Iowa",2631,2289,19143,87.00114025
0500000US19145,"Page County, Iowa",6137,5214,19145,84.96007821
0500000US19147,"Palo Alto County, Iowa",3635,3042,19147,83.68638239
0500000US19149,"Plymouth County, Iowa",10214,9054,19149,88.64303897
0500000US19151,"Pocahontas County, Iowa",3083,2626,19151,85.17677587
0500000US19153,"Polk County, Iowa",199013,178673,19153,89.77956214
0500000US19155,"Pottawattamie County, Iowa",37162,31154,19155,83.83294763
0500000US19157,"Poweshiek County, Iowa",7761,6433,19157,82.88880299
0500000US19159,"Ringgold County, Iowa",1844,1557,19159,84.43600868
0500000US19161,"Sac County, Iowa",4210,3536,19161,83.99049881
0500000US19163,"Scott County, Iowa",71436,62883,19163,88.02704519
0500000US19165,"Shelby County, Iowa",4933,4079,19165,82.68801946
0500000US19167,"Sioux County, Iowa",12462,11347,19167,91.05280051
0500000US19169,"Story County, Iowa",38412,29970,19169,78.02249297
0500000US19171,"Tama County, Iowa",6703,5624,19171,83.90273012
0500000US19173,"Taylor County, Iowa",2442,2013,19173,82.43243243
0500000US19175,"Union County, Iowa",4979,4185,19175,84.0530227
0500000US19177,"Van Buren County, Iowa",2842,2054,19177,72.27304715
0500000US19179,"Wapello County, Iowa",14193,11427,19179,80.51151976
0500000US19181,"Warren County, Iowa",19906,17851,19181,89.67647945
0500000US19183,"Washington County, Iowa",8922,7736,19183,86.70701636
0500000US19185,"Wayne County, Iowa",2531,1942,19185,76.72856578
0500000US19187,"Webster County, Iowa",15582,12905,19187,82.81992042
0500000US19189,"Winnebago County, Iowa",4511,3870,19189,85.7902904
0500000US19191,"Winneshiek County, Iowa",8218,7010,19191,85.30055975
0500000US19193,"Woodbury County, Iowa",40299,34071,19193,84.54552222
0500000US19195,"Worth County, Iowa",3190,2689,19195,84.29467085
0500000US19197,"Wright County, Iowa",5373,4300,19197,80.02977852
0500000US20001,"Allen County, Kansas",4981,4051,20001,81.32905039
0500000US20003,"Anderson County, Kansas",3165,2302,20003,72.73301738
0500000US20005,"Atchison County, Kansas",5840,4778,20005,81.81506849
0500000US20007,"Barber County, Kansas",1771,1469,20007,82.9474873
0500000US20009,"Barton County, Kansas",10055,8439,20009,83.92839383
0500000US20011,"Bourbon County, Kansas",5875,4913,20011,83.62553191
0500000US20013,"Brown County, Kansas",3664,3031,20013,82.72379913
0500000US20015,"Butler County, Kansas",24760,21715,20015,87.70193861
0500000US20017,"Chase County, Kansas",1065,840,20017,78.87323944
0500000US20019,"Chautauqua County, Kansas",1323,1014,20019,76.64399093
0500000US20021,"Cherokee County, Kansas",7533,6119,20021,81.22925793
0500000US20023,"Cheyenne County, Kansas",1207,1012,20023,83.84424192
0500000US20025,"Clark County, Kansas",807,666,20025,82.52788104
0500000US20027,"Clay County, Kansas",3570,2779,20027,77.84313725
0500000US20029,"Cloud County, Kansas",3677,2921,20029,79.43976067
0500000US20031,"Coffey County, Kansas",3543,3087,20031,87.12955123
0500000US20033,"Comanche County, Kansas",827,663,20033,80.16928658
0500000US20035,"Cowley County, Kansas",13091,10810,20035,82.57581545
0500000US20037,"Crawford County, Kansas",15806,13507,20037,85.45489055
0500000US20039,"Decatur County, Kansas",1324,1123,20039,84.81873112
0500000US20041,"Dickinson County, Kansas",7903,6692,20041,84.67670505
0500000US20043,"Doniphan County, Kansas",2735,2337,20043,85.44789762
0500000US20045,"Douglas County, Kansas",49605,44823,20045,90.35984276
0500000US20047,"Edwards County, Kansas",1225,1009,20047,82.36734694
0500000US20049,"Elk County, Kansas",1028,827,20049,80.44747082
0500000US20051,"Ellis County, Kansas",11958,10744,20051,89.84780064
0500000US20053,"Ellsworth County, Kansas",2305,1961,20053,85.07592191
0500000US20055,"Finney County, Kansas",13021,11148,20055,85.61554412
0500000US20057,"Ford County, Kansas",11676,10147,20057,86.9047619
0500000US20059,"Franklin County, Kansas",10185,8278,20059,81.27638684
0500000US20061,"Geary County, Kansas",13512,12350,20061,91.40023683
0500000US20063,"Gove County, Kansas",1182,907,20063,76.73434856
0500000US20065,"Graham County, Kansas",1200,1038,20065,86.5
0500000US20067,"Grant County, Kansas",2420,2298,20067,94.95867769
0500000US20069,"Gray County, Kansas",2054,1747,20069,85.05355404
0500000US20071,"Greeley County, Kansas",553,496,20071,89.6925859
0500000US20073,"Greenwood County, Kansas",2584,2029,20073,78.52167183
0500000US20075,"Hamilton County, Kansas",716,612,20075,85.47486034
0500000US20077,"Harper County, Kansas",2186,1709,20077,78.17932296
0500000US20079,"Harvey County, Kansas",13246,11221,20079,84.712366
0500000US20081,"Haskell County, Kansas",1354,1199,20081,88.55243722
0500000US20083,"Hodgeman County, Kansas",710,556,20083,78.30985915
0500000US20085,"Jackson County, Kansas",5182,4440,20085,85.68120417
0500000US20087,"Jefferson County, Kansas",7316,6556,20087,89.61180973
0500000US20089,"Jewell County, Kansas",1278,990,20089,77.46478873
0500000US20091,"Johnson County, Kansas",241191,229407,20091,95.11424556
0500000US20093,"Kearny County, Kansas",1352,1230,20093,90.97633136
0500000US20095,"Kingman County, Kansas",3104,2507,20095,80.76675258
0500000US20097,"Kiowa County, Kansas",927,733,20097,79.07227616
0500000US20099,"Labette County, Kansas",7956,6556,20099,82.4032177
0500000US20101,"Lane County, Kansas",672,573,20101,85.26785714
0500000US20103,"Leavenworth County, Kansas",29226,26206,20103,89.6667351
0500000US20105,"Lincoln County, Kansas",1223,903,20105,73.83483238
0500000US20107,"Linn County, Kansas",4093,3203,20107,78.25555827
0500000US20109,"Logan County, Kansas",1209,1084,20109,89.66087676
0500000US20111,"Lyon County, Kansas",13223,11492,20111,86.90917341
0500000US20113,"McPherson County, Kansas",12140,10499,20113,86.48270181
0500000US20115,"Marion County, Kansas",4577,3767,20115,82.30281844
0500000US20117,"Marshall County, Kansas",4079,3430,20117,84.08923756
0500000US20119,"Meade County, Kansas",1602,1411,20119,88.07740325
0500000US20121,"Miami County, Kansas",13239,11245,20121,84.93843946
0500000US20123,"Mitchell County, Kansas",2445,2048,20123,83.76278119
0500000US20125,"Montgomery County, Kansas",12682,10481,20125,82.64469327
0500000US20127,"Morris County, Kansas",2288,1861,20127,81.33741259
0500000US20129,"Morton County, Kansas",939,829,20129,88.28541001
0500000US20131,"Nemaha County, Kansas",3986,3304,20131,82.8901154
0500000US20133,"Neosho County, Kansas",6207,4995,20133,80.47365877
0500000US20135,"Ness County, Kansas",1144,999,20135,87.32517483
0500000US20137,"Norton County, Kansas",1881,1725,20137,91.70653907
0500000US20139,"Osage County, Kansas",6280,5292,20139,84.26751592
0500000US20141,"Osborne County, Kansas",1604,1337,20141,83.35411471
0500000US20143,"Ottawa County, Kansas",2374,2012,20143,84.7514743
0500000US20145,"Pawnee County, Kansas",2396,2075,20145,86.60267112
0500000US20147,"Phillips County, Kansas",2191,1893,20147,86.39890461
0500000US20149,"Pottawatomie County, Kansas",9054,8243,20149,91.04263309
0500000US20151,"Pratt County, Kansas",3580,2998,20151,83.74301676
0500000US20153,"Rawlins County, Kansas",1165,983,20153,84.3776824
0500000US20155,"Reno County, Kansas",25157,21028,20155,83.58707318
0500000US20157,"Republic County, Kansas",2029,1548,20157,76.29374076
0500000US20159,"Rice County, Kansas",3763,3113,20159,82.72654797
0500000US20161,"Riley County, Kansas",26765,24213,20161,90.46515972
0500000US20163,"Rooks County, Kansas",2127,1764,20163,82.93370945
0500000US20165,"Rush County, Kansas",1344,1169,20165,86.97916667
0500000US20167,"Russell County, Kansas",2995,2600,20167,86.81135225
0500000US20169,"Saline County, Kansas",22358,19442,20169,86.95768852
0500000US20171,"Scott County, Kansas",2143,1633,20171,76.20158656
0500000US20173,"Sedgwick County, Kansas",202485,181123,20173,89.45008272
0500000US20175,"Seward County, Kansas",7071,6152,20175,87.00325272
0500000US20177,"Shawnee County, Kansas",74394,61716,20177,82.95830309
0500000US20179,"Sheridan County, Kansas",1009,908,20179,89.9900892
0500000US20181,"Sherman County, Kansas",2317,2071,20181,89.38282262
0500000US20183,"Smith County, Kansas",1560,1330,20183,85.25641026
0500000US20185,"Stafford County, Kansas",1610,1340,20185,83.22981366
0500000US20187,"Stanton County, Kansas",888,706,20187,79.5045045
0500000US20189,"Stevens County, Kansas",1715,1485,20189,86.58892128
0500000US20191,"Sumner County, Kansas",8977,7547,20191,84.07040214
0500000US20193,"Thomas County, Kansas",3129,2752,20193,87.95142218
0500000US20195,"Trego County, Kansas",1308,1120,20195,85.62691131
0500000US20197,"Wabaunsee County, Kansas",2570,2099,20197,81.67315175
0500000US20199,"Wallace County, Kansas",663,585,20199,88.23529412
0500000US20201,"Washington County, Kansas",2344,1715,20201,73.16552901
0500000US20203,"Wichita County, Kansas",880,820,20203,93.18181818
0500000US20205,"Wilson County, Kansas",3492,2608,20205,74.68499427
0500000US20207,"Woodson County, Kansas",1213,982,20207,80.95630668
0500000US20209,"Wyandotte County, Kansas",61282,52356,20209,85.43454848
0500000US21001,"Adair County, Kentucky",6803,5571,21001,81.8903425
0500000US21003,"Allen County, Kentucky",7816,6233,21003,79.74667349
0500000US21005,"Anderson County, Kentucky",9180,8015,21005,87.30936819
0500000US21007,"Ballard County, Kentucky",2959,2521,21007,85.19770193
0500000US21009,"Barren County, Kentucky",17592,14826,21009,84.27694407
0500000US21011,"Bath County, Kentucky",4844,3945,21011,81.44095789
0500000US21013,"Bell County, Kentucky",9456,7013,21013,74.16455161
0500000US21015,"Boone County, Kentucky",49587,45675,21015,92.1108355
0500000US21017,"Bourbon County, Kentucky",8067,6635,21017,82.24866741
0500000US21019,"Boyd County, Kentucky",18533,15952,21019,86.07349053
0500000US21021,"Boyle County, Kentucky",11649,9845,21021,84.51369216
0500000US21023,"Bracken County, Kentucky",3138,2618,21023,83.42893563
0500000US21025,"Breathitt County, Kentucky",5529,4140,21025,74.87791644
0500000US21027,"Breckinridge County, Kentucky",7542,5833,21027,77.34022806
0500000US21029,"Bullitt County, Kentucky",31068,27661,21029,89.03373246
0500000US21031,"Butler County, Kentucky",4501,3384,21031,75.1832926
0500000US21033,"Caldwell County, Kentucky",5128,4206,21033,82.02028081
0500000US21035,"Calloway County, Kentucky",14805,12224,21035,82.56670044
0500000US21037,"Campbell County, Kentucky",38684,34237,21037,88.50429118
0500000US21039,"Carlisle County, Kentucky",1905,1662,21039,87.24409449
0500000US21041,"Carroll County, Kentucky",4039,3061,21041,75.78608566
0500000US21043,"Carter County, Kentucky",9778,7296,21043,74.61648599
0500000US21045,"Casey County, Kentucky",6029,4717,21045,78.23851385
0500000US21047,"Christian County, Kentucky",25602,20623,21047,80.5523006
0500000US21049,"Clark County, Kentucky",14762,12871,21049,87.19008264
0500000US21051,"Clay County, Kentucky",7110,5564,21051,78.2559775
0500000US21053,"Clinton County, Kentucky",3672,2703,21053,73.61111111
0500000US21055,"Crittenden County, Kentucky",3495,2591,21055,74.13447783
0500000US21057,"Cumberland County, Kentucky",2519,1889,21057,74.99007543
0500000US21059,"Daviess County, Kentucky",40722,36017,21059,88.44604882
0500000US21061,"Edmonson County, Kentucky",4760,3979,21061,83.59243697
0500000US21063,"Elliott County, Kentucky",2263,1691,21063,74.72381794
0500000US21065,"Estill County, Kentucky",5740,4425,21065,77.09059233
0500000US21067,"Fayette County, Kentucky",136104,123515,21067,90.75045553
0500000US21069,"Fleming County, Kentucky",5747,4399,21069,76.54428397
0500000US21071,"Floyd County, Kentucky",14282,11376,21071,79.6527097
0500000US21073,"Franklin County, Kentucky",22553,18783,21073,83.28382033
0500000US21075,"Fulton County, Kentucky",2378,2005,21075,84.31455004
0500000US21077,"Gallatin County, Kentucky",3108,2537,21077,81.62805663
0500000US21079,"Garrard County, Kentucky",6488,5451,21079,84.01664612
0500000US21081,"Grant County, Kentucky",9146,7750,21081,84.73649683
0500000US21083,"Graves County, Kentucky",14304,11627,21083,81.28495526
0500000US21085,"Grayson County, Kentucky",9705,7377,21085,76.01236476
0500000US21087,"Green County, Kentucky",4399,3424,21087,77.83587179
0500000US21089,"Greenup County, Kentucky",14478,11982,21089,82.76004973
0500000US21091,"Hancock County, Kentucky",3466,2916,21091,84.13156376
0500000US21093,"Hardin County, Kentucky",42638,36568,21093,85.7638726
0500000US21095,"Harlan County, Kentucky",10498,8415,21095,80.15812536
0500000US21097,"Harrison County, Kentucky",7291,5437,21097,74.57138938
0500000US21099,"Hart County, Kentucky",7199,5820,21099,80.84456174
0500000US21101,"Henderson County, Kentucky",18285,15837,21101,86.61197703
0500000US21103,"Henry County, Kentucky",6017,4805,21103,79.85707163
0500000US21105,"Hickman County, Kentucky",1621,1444,21105,89.08081431
0500000US21107,"Hopkins County, Kentucky",18345,15589,21107,84.97683292
0500000US21109,"Jackson County, Kentucky",5154,4276,21109,82.96468762
0500000US21111,"Jefferson County, Kentucky",327211,291839,21111,89.18984997
0500000US21113,"Jessamine County, Kentucky",19251,17133,21113,88.99797413
0500000US21115,"Johnson County, Kentucky",8534,7258,21115,85.04804312
0500000US21117,"Kenton County, Kentucky",67353,60865,21117,90.36716999
0500000US21119,"Knott County, Kentucky",5563,4226,21119,75.96620528
0500000US21121,"Knox County, Kentucky",11229,9045,21121,80.55036067
0500000US21123,"Larue County, Kentucky",5967,4755,21123,79.68828557
0500000US21125,"Laurel County, Kentucky",23424,19963,21125,85.22455601
0500000US21127,"Lawrence County, Kentucky",5721,4343,21127,75.91330187
0500000US21129,"Lee County, Kentucky",2637,1915,21129,72.62040197
0500000US21131,"Leslie County, Kentucky",3698,2903,21131,78.50189292
0500000US21133,"Letcher County, Kentucky",8415,6698,21133,79.5959596
0500000US21135,"Lewis County, Kentucky",4757,3798,21135,79.84023544
0500000US21137,"Lincoln County, Kentucky",9692,7667,21137,79.10647957
0500000US21139,"Livingston County, Kentucky",3537,2964,21139,83.79983036
0500000US21141,"Logan County, Kentucky",10850,8894,21141,81.97235023
0500000US21143,"Lyon County, Kentucky",3229,2768,21143,85.7231341
0500000US21145,"McCracken County, Kentucky",27000,23908,21145,88.54814815
0500000US21147,"McCreary County, Kentucky",5510,3983,21147,72.28675136
0500000US21149,"McLean County, Kentucky",3609,3022,21149,83.73510668
0500000US21151,"Madison County, Kentucky",36148,31727,21151,87.76972447
0500000US21153,"Magoffin County, Kentucky",4554,3510,21153,77.07509881
0500000US21155,"Marion County, Kentucky",7588,6379,21155,84.06694781
0500000US21157,"Marshall County, Kentucky",12998,10967,21157,84.37451916
0500000US21159,"Martin County, Kentucky",3756,3001,21159,79.89882854
0500000US21161,"Mason County, Kentucky",6695,5514,21161,82.35997013
0500000US21163,"Meade County, Kentucky",10554,9431,21163,89.35948456
0500000US21165,"Menifee County, Kentucky",2262,1617,21165,71.48541114
0500000US21167,"Mercer County, Kentucky",9079,7595,21167,83.65458751
0500000US21169,"Metcalfe County, Kentucky",4160,3472,21169,83.46153846
0500000US21171,"Monroe County, Kentucky",4544,3565,21171,78.45510563
0500000US21173,"Montgomery County, Kentucky",10705,9391,21173,87.72536198
0500000US21175,"Morgan County, Kentucky",4665,3634,21175,77.89924973
0500000US21177,"Muhlenberg County, Kentucky",11847,9757,21177,82.35840297
0500000US21179,"Nelson County, Kentucky",18457,16430,21179,89.01771686
0500000US21181,"Nicholas County, Kentucky",2614,1952,21181,74.67482785
0500000US21183,"Ohio County, Kentucky",9041,7181,21183,79.42705453
0500000US21185,"Oldham County, Kentucky",22128,20973,21185,94.78036876
0500000US21187,"Owen County, Kentucky",4146,3012,21187,72.64833575
0500000US21189,"Owsley County, Kentucky",1383,980,21189,70.8604483
0500000US21191,"Pendleton County, Kentucky",5270,4019,21191,76.26185958
0500000US21193,"Perry County, Kentucky",11279,9608,21193,85.18485681
0500000US21195,"Pike County, Kentucky",23967,19169,21195,79.98080694
